ChannelName,Date,Content,Suspicious_Level
zpnewsru,2023-10-25 08:43:11.000,"⚡️FPV-дроны поражают танки и бронированную технику боевиков по всему фронту

 1 и 2  видео Бобры уничтожают немецкие ""Леопарды"" и американскую БМП ""Бредли под Работино
 3 — дрон-камикадзе  точным попаданием уничтожил Т-64БМ ""Булат"" ВСУ.
 4 — Судоплатовцы точными попаданиями поражают танки боевиков.

Наш канал | Наш чат | Наш бот

#Насамомделе #Насамомделевзапорожье #Запорожье #Россия",2
rt_ru_news,2023-10-25 06:49:16.000,"«Заслушал доклады по текущей обстановке»: Шойгу проверил передовой пункт управления группировки «Восток» в зоне СВО

Глава Минобороны России Сергей Шойгу в ходе поездки в зону СВО проверил передовой пункт управления российской группировки войск «Восток» на Южно-Донецком направлении. Министр заслушал доклады по текущей обстановке и выполнению задач российскими военнослужащими. Кроме того, глава МО РФ ознакомился с докладами о формировании штатных подразделений по применению БПЛА и об обеспечении их FPV-дронами. 
Читать далее",1
rt_ru_news,2023-10-25 11:49:54.000,"Средствами противовоздушной обороны: в Минобороны РФ заявили о перехвате двух ракет ATACМS в зоне СВО

Российские средства противовоздушной обороны за сутки перехватили две оперативно-тактические ракеты ATACМS производства США, зенитную ракету С-200, переделанную для поражения наземных целей, а также две противорадиолокационные ракеты HARM и два реактивных снаряда системы HIMARS. Наряду с этим сбиты четыре украинских самолёта, среди которых два МиГ-29 и один Су-25. 
Читать далее",1
kub_news_ru,2023-10-25 09:17:40.000,"💥 Средства ПВО впервые перехватили две ракеты ATACMS за сутки в зоне спецоперации.

Кроме того, средства ПВО сбили два самолета МиГ-29 Вооруженных сил Украины, а также штурмовик Су-25 и учебно-боевой самолет Л-39 противника.

✅ Кубанские Новости | Подписаться",1
rt_ru_news,2023-10-25 17:39:19.000,"Спецоперация Z: хроника главных военных событий 25 октября

Су-25СМ отработали по позиции ВСУ под Кременной, «Гиацинт-Б» накрыл позиции ВСУ под Дзержинском, «Ланцет» ВС РФ уничтожает украинский Т-64БВ на Запорожском фронте, «Краснополи» и «Смельчаки» работают по укреплениям ВСУ в зоне СВО, авиация ВКС РФ уничтожает позиции противника, артиллерия ВС РФ работает по позициям ВСУ под Спорным и другие события спецоперации 25 октября. 
Читать далее",2
newskhersonlife,2023-10-25 05:44:46.000,"🔥Военнослужащие группировки войск «Днепр» продолжают уничтожать военные объекты ВСУ на правобережье Херсонской области.

Появились кадры, как наши артиллеристы отработали по ВСУ в районе н.п. Берислав.

Сообщается, что украинские боевики заняли позиции в жилых домах. Их зафиксировали российские дроны-разведчики.

Уничтожено более 20 боевиков ВСУ

 Херсонский Вестник",2
rt_ru_news,2023-10-26 18:21:42.000,"Спецоперация Z: хроника главных военных событий 26 октября

Ка-52 работает по позициям ВСУ на Лиманском направлении, «Грады» ВС РФ поразили САУ ВСУ под Артёмовском, Т-90М оказывает огневую поддержку ВДВ РФ под Клещеевкой, российский Су-34 применяет ФАБ-500М62 на Южно-Донецком направлении, боевая работа артиллеристов ВС РФ под Белогоровкой и другие события спецоперации 26 октября. 
Читать далее",2
rt_ru_news,2023-10-26 15:51:09.000,"Российские Ка-52 уничтожают живую силу и опорные пункты ВСУ — видео

Минобороны РФ показало кадры боевой работы экипажей ударных вертолётов Ка-52 в Луганской Народной Республике в ходе спецоперации. Во время одного из заданий «Аллигаторы» поразили живую силу и опорные пункты ВСУ. Благодаря наличию тепловизоров на боевых машинах пилотам не составило труда обнаружить замаскированные объекты противника. 
Читать далее",2
rt_ru_news,2023-10-26 06:49:19.000,"Кадыров показал кадры уничтожения окопов ВСУ на Кременском направлении

Глава Чечни Рамзан Кадыров опубликовал видео поражения окопов и блиндажей украинской армии бойцами спецназа «Ахмат» на Кременском направлении. 
Читать далее",2
rt_ru_news,2023-10-26 16:39:51.000,"Мощный удар: российские бойцы отряда «Рысь» атаковали ВСУ на Артёмовском направлении

Российские военные отряда спецназначения «Рысь» сорвали очередную попытку ВСУ прощупать позиции ВС РФ на Артёмовском направлении. Разведка обнаружила самоходную артиллерийскую установку противника, и экипажи двух «Градов» оперативно выдвинулись на позиции, чтобы ликвидировать вражескую технику. САУ была уничтожена. Подробнее — в сюжете военкора RT Юлии Мартовалиевой. 
Читать далее",2
newskry,2023-10-26 08:28:05.000,"В Крыму прошло прощание с военным, погибшим в ходе СВО

В Крыму простились с погибшим бойцом, который погиб в ходе СВО. 

Глава администрации Саки Александр Овиенко рассказал в своем телеграм-канале, что в городе простились с погибшим во время специальной военной операции. 

Простились с героически погибшим в зоне СВО нашим земляком Супрун Павлом Павловичем, – написал Овдиенко.

Александр Овиенко выразил свои соболезнования родителям, близким и друзьям погибшего бойца.",1
zpnewsru,2023-10-26 06:14:42.000,"В районе Вербового на Запорожском направлении в разведывательные подразделения ВДВ с помощью средств воздушной разведки обнаружили колонну украинской техники – два танка и бронемашины.

Десантники немедленно передали данные на позиции подразделений спецназа, который метким пуском управляемой ракеты из ПТРК уничтожили один из танков.
      
@denazi_UA",2
zpnewsru,2023-10-26 08:28:42.000,"📍 На нашем отрезке фронта Жеребянки/Пятихатки стоит туман. 

Вспоминается советский мультфильм про ёжика и лошадку. Примерно также можно сейчас искать друг друга с противником и точно не найти. Все под контролем. В нашем подразделении и стоящих рядом ситуация стабильна. 🫡

@batalyon15
Наш канал | Наш чат | Наш бот

#Насамомделе #Насамомделевзапорожье #Запорожье #Россия",1
rt_ru_news,2023-10-26 03:04:15.000,"Боевая работа экипажей танков Т-90М «Прорыв» в районе Клещеевки — видео

RT публикует кадры Минобороны России, на которых экипажи танков Т-90М «Прорыв» выполняют боевые задачи в районе Клещеевки к югу от Артёмовска. Экипажами управляют бойцы тульского гвардейского соединения ВДВ. Точным огнём из 125-мм пушки с закрытой огневой позиции и с расстояния около 9 км экипаж уничтожил позиции украинских военных. 
Читать далее",2
zspecialnews,2023-10-26 13:16:01.000,"""Иксоводы"" 336 гвардейской бригады морской пехоты снова наказывают противника где-то на Запорожском направлении. В этот раз жертвой ""Ланцета"" стало буксируемое орудие ВСУ, обнаруженное во время стрельбы.

""Воин DV""",2
bfmnews,2023-10-26 14:07:08.000,"В Кремле заявили, что тренировка стратегических сил сдерживания была плановой, и Путин удовлетворен ее результатами.

Это сообщает РИА Новости.

Информагентство также отмечает, что российский президент не планирует встречаться с делегацией ХАМАС, которая сейчас в Москве. Но в ближайшее время ожидается визит президента Палестины Аббаса.

А сегодня Путин встретился с Григорием Явлинским. По данным пресс-службы партии «Яблоко», обсуждались СВО и российская экономика.

Пресс-секретарь президента РФ Дмитрий  Песков заявил журналистам, что не комментирует встречу Путина и Явлинского. 

@BFMnews",1
russiancanadiannews,2023-10-26 12:41:38.000,"‼️🇷🇺Героические кадры: наш разведчик при штурме позиций ВСУ вступил в рукопашную с врагом

У Артемовска наши штурмовали позиции врага, военный ВСУ вёл огонь из «лисьей норы», а его побратим уже был убит. Разведчики ЮВО зашли с фланга, наш боец ударил противника автоматом и прыгнул к нему в окоп, где взял в плен.

💥Подпишись:
💥 Русско-Канадские Новости 🇷🇺🇨🇦",2
rgrunews,2023-10-27 11:03:02.000,"""Это - вопрос, быть нашей стране или не быть""

Известная российская актриса Наталья Варлей объяснила, почему поддерживает СВО.

""Конечно, всем бы нам хотелось жить в мире, дружбе и любви. Конечно. Но так стали развиваться события, что даже те, кто понимал, почему это происходит, сейчас уже понимают. Потому что это действительно восстановление справедливости"".

@rgrunews",1
rt_ru_news,2023-10-27 03:41:46.000,"Два человека пострадали в результате обстрела Калининского района Донецка

Два мирных жителя получили ранения в результате обстрела Калининского района Донецка. Под удар попали многоэтажные жилые здания. Ни одного военного объекта рядом с местом попадания нет. Киевский режим продолжает запугивать и уничтожать гражданское население ДНР. Подробнее — в сюжете военкора RT Романа Косарева. 
Читать далее",1
