ChannelName,Date,Content,Suspicious_Level
rt_ru_news,2023-10-19 13:29:44.000,"«Работает как снайпер»: экипажи САУ «Нона» уничтожили позиции ВСУ в районе Клещеевки

Минобороны РФ показало кадры боевой работы артиллерийских подразделений тульских десантников на Артёмовском направлении в районе Клещеевки. В ходе выполнения задания разведчики ВДВ обнаружили взводный опорник с засевшими в нём украинскими националистами. Координаты были переданы на пункт управления. Экипажи самоходных орудий 2С9 «Нона» выдвинулись на огневые позиции и поразили укрепления ВСУ. 
Читать далее",2
ru2chnews,2023-10-19 02:55:49.000,"Да брось, у Евреев все идет по плану. Сейчас жид зеля до последнего украинца землю удобрит, а потом на ваши плодородные земли пригласит родствеников из израиля, бегущих от арабов. 

Еврейский план Соломона по переселению в земли плодородные в действии так сказать. Все идет по плану у Евреев",2
ru2chnews,2023-10-19 10:15:27.000,"Ну так денег не жалко на задвухсоченых русаков и их советскую технику. В прочему русакам нужно считать фейком любой прилет  атакамся по 2 причинам : 1. Аналоговнетное ПВО сбивает любую цель, и ещё небыло зафиксировано ни одного случая не сбитой ракеты 2. Все хаймарсы были уничтожены ещё в прошлом году, даже больше ... Ещё в феврале 23 года у Украины уже было отрицательное количество хаймарсов так как россия смогла уничтожить их больше чем было поставлено, так что даже если ракеты и будут - их банально несчего запускать",2
peoplelivenews,2023-10-19 16:21:02.000,"Суд арестовал на два месяца  подростков, жестоко избивавших своих сверстников в Химках и снимавших это на камеру.

Ранее мы писали, что в Москве были задержаны двое школьников — уроженцы Таджикистана и Азербайджана — которые за последний месяц минимум четыре раза без причины нападали на других подростков. Позже был задержан ещë один их ""подельник"". Доказанные эпизоды произошли в ТЦ ""Авиапарк"" и на территории одной из школ в Химках, возможно нападений было ещë больше. 

Сегодня суд заключил под стражу всех троих до 18 декабря, драчунам грозит до 7 лет колонии.",2
zspecialnews,2023-10-19 10:38:39.000,"⚡️Противник продолжает попытки атаковать позиции ВС РФ на Херсонском направлении. ВС РФ отрабатывает авиацией и дронами по ВСУ. Хохол пытается эвакуировать 300, но группы также закрываются одна за одной.

Утром также шел накат на Ореховском направлении (Запорожье), где ВС РФ успешно отразили атаку и взяли пленных.",2
zpnewsru,2023-10-19 15:21:35.000,"В Токмаке Запорожской области прогремел взрыв

💥 В Токмаке Запорожской области 19 октября прогремел взрыв. Как сообщают РИА Новости со ссылкой на оперативные службы региона, сработала система ПВО России.

💬 ""В Токмаке прозвучал звук взрыва. По информации администрации района, сработала система ПВО ВС РФ. Информация уточняется"", - комментируют оперативные службы.

Сведения о пострадавших и разрушениях пока не поступали.

🐔 Подписаться на @zap_kpru",1
cat0news,2023-10-19 15:12:07.000,"Так, так, увидел в комментариях, что «лучше бы Ижмашев репостил посты со своего канала про вахту, чем такие новости читать». Исправляюсь. Как раз я тут написал два хороших поста про то, что брать на вахту. Вдруг кто-то собирается осваивать российский Север и не знает, что с собой взять. 

Посему подгоняю две рекомендации. Собственно, прикладываю две ссылки.

Первая обязательная, это те предметы, без которых на вахте прям совсем тяжко - обязаловка.
Вторая по желанию, с этими вещами вахта будет протекать поприятнее - по желанию.

Если кто-то хочет чем-либо дополнить - пишите в комментариях.",1
vesti_top,2023-10-20 00:59:59.000,"Российские военные уничтожили танк ВСУ на донецком направлении
https://lenta.ru/news/2023/10/20/tank/

Группировка российских войск «Юг» уничтожила до 50 военнослужащих Вооруженных сил Украины (ВСУ) и танк на донецком направлении, а также семь гаубиц в Александро-Шультино и Антоновке. Уточняется, что артиллерия группировки нанесла огневое поражение блиндажам и опорным пунктам противника в районах Спорного и Белогоровки",2
ontnews,2023-10-20 11:50:50.000,"Норвегия заплатит украинским беженцам по €1,5 тыс. за решение добровольно вернуться на Украину

Об этом говорится на сайте норвежского правительства. Однако с выездом власти страны помогать не станут, уехать надо будет самим.  

Для получения денег украинцы должны подтвердить действующий вид на жительство в Норвегии или наличие статуса беженца, а также подать уведомление о выезде из страны.

В случае возвращения в Норвегию любому украинцу придется выплатить всю сумму денежной поддержки или ее часть, отмечается на сайте. Сумма будет зависеть от количества дней, проведённых человеком на родине.",2
forshmaknews,2023-10-20 07:49:46.000,"Front Populaire: Украине придется признать потерю территорий ради мира

Украине придется пойти на серьезные уступки ради достижения мира. Об этом пишет французское издание Front Populaire. ""Его (украинского кризиса) разрешение не может включать простое прекращение огня и заморозку конфликта"", - говорится в публикации.

Президенту Украины Владимиру Зеленскому, отмечает Front Populaire, придется, в частности, отказаться от желания вступить в ЕС и НАТО. Кроме того, стране придется пройти через ограниченную форму демилитаризации и признать потерю территорий.

@Postovo",3
news_rambler,2023-10-20 00:45:03.000,"⁠МО РФ заявило об уничтожении танка на Донецком направлении

Группировка Вооруженных сил России ""Юг"" ликвидировала на Донецком направлении до 50 украинских военных. Об этом ТАСС заявил руководитель пресс-центра группировки Вадим Астафьев.

Читать на Рамблере →",2
zpnewsru,2023-10-20 09:42:33.000,"Владимир Рогов: 🔥Война на Украине (20.10.23): Обстановка на фронтах: Авдеевка, Херсон, Юг, Артёмовск, Купянск

(ОБЛЕГЧЁННАЯ ВЕРСИЯ видео Юрия Подоляки)

Вчера наши части начали вторую фазу наступательной операции под Авдеевкой. Первый день в целом был для нас успешен. Выводы командованием, похоже были сделаны, и есть умеренный оптимизм на будущее.

Тоже самое и на остальном фронте — умеренный оптимизм, несмотря на отчаянные попытки противника сорвать наши планы.  

Ссылка на первоисточник на РУТУБ: https://rutube.ru/video/759d0dc89e4ce95025aba406c8947a04/

Владимир Рогов",1
zpnewsru,2023-10-20 10:02:04.000,"Минобороны РФ: на Запорожском направлении отражены 10 атак у Вербового и Работино, противник потерял более 475 военнослужащих, 11 танков, 22 боевые бронированные машины.

🔺 Южно-Донецкое направление: российские подразделения заняли более выгодные рубежи и позиции и отразили две атаки ВСУ, противник потерял более 1010 военных, 9 бронемашин.

🔺 Херсонское направление: противник предпринял ряд неудачных попыток захвата плацдармов на островах и левом берегу Днепра, ВСУ потеряли до 345 военнослужащих и 48 лодок.
      
@vestiru24",2
zpnewsru,2023-10-20 11:08:02.000,"💬За сутки российские средства ПВО сбили 7 украинских самолетов Миг-29, сообщает МО РФ.

За неделю же, по данным ведомства, истребительная авиация и подразделения ПВО уничтожили 12 самолетов, из них: 10 Миг-29 и 2 штурмовика Су-25, а также 2 вертолета Ми-8 воздушных сил Украины.

На кадрах сбитие вертолета Ми-8 противника.

ЖМИ ➡️ ПОДПИСАТЬСЯ НА КАНАЛ
      
@zo_telegraf",1
news_1tv,2023-10-20 03:29:11.000,"Украинский вертолет Ми-8 сбит в Харьковской области

На Донецком направлении наши бойцы подбили танк противника. Уничтожены блиндажи и опорные пункты. Работала артиллерия. Потери ВСУ до 50 человек. На Купянском направлении отражено 11 атак врага. Тяжелые огнеметные системы ликвидировали скопление украинской техники. Три попытки ротации подразделений боевиков сорваны на Южно-Донецком направлении. Беспилотники разбили склад боеприпасов в районе Старомайорского. Это в ДНР. Авиация ударила по бригадам ВСУ в Запорожской области.",2
rt_ru_news,2023-10-20 05:13:32.000,"«Всем командирам привет передавайте»: Владимир Путин посетил штаб Вооружённых сил РФ в Ростове-на-Дону

Владимир Путин посетил штаб Вооружённых Сил РФ в Ростове-на-Дону. Начальник Генерального штаба ВС РФ Валерий Герасимов в ходе встречи доложил главе государства, что объединённая группировка войск решает свои задачи в соответствии с планом специальной военной операции. Также российский лидер провёл беседы с представителями высшего руководства Минобороны. 
Читать далее",1
rt_ru_news,2023-10-20 06:08:29.000,"Танкист ВСУ назвал плен единственным шансом выжить на Запорожском направлении

Пленный танкист Вооружённых сил Украины Игорь Галинка заявил, что единственным шансом для украинских военных выжить на Запорожском направлении является сдача в плен российской армии. 
Читать далее",2
variantnews,2023-10-20 08:00:10.000,"Дмитрий Песков ответил на вопросы журналистов. Главное:

— Поездка Владимира Путина в штаб Вооружённых сил РФ в Ростове-на-Дону была достаточно оперативно организована

— Россия поддерживает контакты с Израилем и Палестиной, детальной информации по россиянам-заложникам ХАМАС нет

— Риски для мирных граждан в Газе кратно вырастут, когда ЦАХАЛ начнёт наземную операцию 

— Контактов по Ближнему Востоку между Путиным и Байденом не было, но идёт диалог по линии Совбеза

— Кремль планирует провести большую пресс-конференцию президента, в этом году, о сроках будет сообщено позже",1
ru2chnews,2023-10-20 10:11:06.000,"Ну какие Крымы к осени, это изначально было понятно) Опять же, в данном случае контрнаступление не только ""выход на просторы"", но и уничтожение техники, солдат и т.д. противника, в том числе в тылу. Вот с этим украинцы точно неплохо справились. Ну и насчет двух сёл - всё же побольше, не только же на юге продвинулись. Потери под Авдеевкой явно не вписываются в обычное ""ну да, война, ну да, потери"") Они наступают и ""берут""(имею ввиду объявляют взятой) эту Авдеевку уже год - там походу больше уже положили, чем со стороны украинцев за весь контрнаступ)",2
ru2chnews,2023-10-20 09:15:46.000,"Вы сами то свой комментарий читали? ""Никто территории РФ не угрожает..."", ""Для защиты государства от внешней угрозы не нужны тысячи танков"". Если России никто не угрожает, то что Россия сейчас делает в Украине и зачем она на это тратит весь свой военный потенциал (тысячи танков) накопленный за 60 лет? И с чего вы взяли, что Россия потом не будет опять копить столько же оружия взамен собственного развития, если она это делала раньше, делает сейчас, и менять свой ""курс на самоубийство"" явно не собирается.",1
ru2chnews,2023-10-20 10:05:02.000,"Насчет пиздить гуманитарку - ну треть не так и плохо. В былые времена я думаю было бы 2/3 в лучшем случае. Так что уже прогресс. Вопрос, сколько гуманитарки доходит до русаков и сколько её вообще отправляют) Судя по видосам сами же участников со стороны России, там всё явно хуже, чем треть, да ещё треть от какого количества) Опять же - сейчас разбираются с этим вопросов украинские власти. От российских властей я и слова не слышал об этом вопросе)",2
ru2chnews,2023-10-20 12:54:42.000,"А где ""такие же"" миттинги? Где митинг за свержения Зели? Где толпа людей, скандирующая ""Зелю Гэть""? 

Бидон был вынужден бежать из страны? Нет? Выходит, аналогия не работает

Янык был свергнут в начале 2014го. Тогда он бежал из страны и не имел власти, как президент. Власть захватил Турчинов, а после и Порошенко. Импичмент был в 2015. Где Конституция Украины позволяет подобное? Назови статью",2
ru2chnews,2023-10-20 13:37:31.000,"Как ты сделал такой вывод по тому что я написал? Можешь не отвечать, я знаю что ты тупой. Я там был когда был маленький, в году 2006, наверное, последний раз, но ведь был. Понимаешь? Просто хотел сказать тебе где, не спрашивая у родни, помню только станцию Жукова. Смотри со своим украинским далеко не выезжай, а то опиздюлишся от своих же сограждан. Жаль что вас там обрабатывают так, а раньше ведь был пиздюком из Белгорода к бабке/дедке, как одна страна гонял",2
ru2chnews,2023-10-20 17:20:30.000,"Да в том, что ты говоришь  цени. Будто я не ценю, будто разбазариваю . Зачем мне смотреть на ваши города если у меня свои города, своя семья и своя работа. Вы захотели менять страну вот вы поменяли я к этому не имею отноошений. Также к израилю палестине не имею, они хотят и воюют и делают что хотят. Ебашат друг друга ракетами и т.д. это их дело. У меня свой дом своя жизнь и мне похуй на все эти войны. Назови меня эгоистом да хоть кем назови мне тоже похуй",1
ru2chnews,2023-10-20 15:10:01.000,"США (НАТО) и США (ЕС) просят США (Израиль) отменить наземную операцию США (Израиля) . США (ООН) видят в этом военные преступления. Но США (Белый Дом) пока не видят этому доказательств. США (Пентагон) пригнал авианосец США. 
Сама причина конфликта: США (ЦРУ) через США (Украина, колония США) передала оружие ХАМАС (неподкупная террористическая организация), за что США (Израиль с оружием и базами НАТО) уничтожают жителей Палестины, увеличивая давно нарушенные границы Израиля (баз США).",2
anna_news,2023-10-20 11:31:57.000,"Российские артиллеристы уничтожили гаубицу ВСУ 

Бойцы 2-го армейского корпуса ведут охоту за артиллерией противника.

Как сообщает @btr80, силами аэроразведки была обнаружена гаубица М777, которая вела огонь по российским позициям.

Ответным огнём гаубица была выведена из строя, также был уничтожен боекомплект.

@anna_news",2
rentv_news,2023-10-20 06:07:39.000,"Роман Микоян, убивший бабушку и брата, рассказал, что у него провал в памяти

Как сообщает наш источник, Микоян приехал и начал помогать своей бабушке по дому. Затем у мужчины произошел провал в памяти, а когда он пришел в себя, то увидел в комнате пенсионерку со множественными ножевыми ранениями. Тогда Роман позвонил брату Артему Микояну, который в свою очередь сообщил матери Галине.

Она приехала на место событий около 23 ч. и нашла свою мать и сына без признаков жизни, а Роман тем временем лежал на полу и произносил ""непонятные слова о боге"".

Подписаться на РЕН ТВ",1
ru2chnews,2023-10-20 23:47:11.000,"Какая политика какой твоей родины ? Что ты сделал для России чтоб иметь право называть её родиной ? Тебя родили и твой работодатель (если ты не врёшь ) за тебя по паре касарей отстегивал на твою же пенсию? Чел это аргументация уровня детского сада

Еще раз

Ты ничего не сделал чтоб говорить что ты русский и что тебя что то связывало с Россией и ты назло этой России уехал из нее

Ты просто транзитный пассажир. Безликий анон ноунейм

Так к чему тогда такие громкие слова про русский про родина про связывает

Получается я прав и раскусил тебя?",1
dvesti22,2023-10-21 19:57:06.000,"⚡️На севере Украины ВСУ установили 500 тысяч противотанковых мин.

Об этом заявил командующий группировкой войск ""Север"" Сергей Наев:

""На основных направлениях вероятного наступления противника с июня 2022 по сегодняшний день установлено более 500 тысяч противотанковых мин. В частности, противотанковые минные поля, противотанковые группы мин, комплекты противопехотных взрывных устройств, фугасов, минированных завалов. Плотность минно-взрывных заграждений в нашей полосе ответственности увеличена в 16 раз"".

О том, как это потом разминировать, командующий говорить отказался.",2
rt_ru_news,2023-10-21 07:10:05.000,"Ответный огонь прилетает через три минуты: работа российских военных на Купянском направлении

Военкор RT Александр Симонов побывал на позициях первой танковой армии ВС РФ на Купянском направлении. Здесь российские силы сдерживают контратаки противника. По словам бойцов, все лесопосадки, где находятся их позиции, хорошо пристреляны ВСУ. Поэтому через три минуты после залпов российского миномёта противник начинает вести ответный огонь. Несмотря на тяжёлые условия, настрой у военных боевой, а работа для них стала привычным делом. 
Читать далее",2
vesti_top,2023-10-21 05:33:52.000,"Украинский военный рассказал об обучении инструкторами США
https://lenta.ru/news/2023/10/21/ukrainskiy-voennyy-rasskazal-ob-obuchenii-instruktorami-ssha/

Украинский военный, взятый в плен на запорожском направлении, Александр Лыска рассказал об обучении в Германии. Там военных Вооруженных сил Украины (ВСУ) обучали американские инструкторы. По словам военнопленного, обучение инструкторами США не отличается от подготовки ВСУ.",3
newsvladivostok,2023-10-21 00:40:23.000,"Ещё раз, тупица, это ты прибежала сюда
Это ты цеплялась ко мне на вл
Это ты в каждой бочке затычка
Это ты неоднократно писала мне в личку
Это ты сидишь пасёшь флудилку
Это ты таскаешься за любыми брюками со своими типо шутками с вот этим вот еблом 😀
А если кому то это не нравится, что естественно в принципе, ну тут уж ты злая
Иди пургу неси то на вл, там же у тебя друзья ты тут всех убеждала намедни, третьего дня
Там хорошо, мартышь, а мы козлы тут
Бывай, чмаке",1
vesti_top,2023-10-21 09:53:15.000,"В Ростовской области сработали системы ПВО
https://lenta.ru/news/2023/10/21/v-rostovskoy-oblastyu-srabotali-sistemy-pvo/

В небе над Ростовской областью сработали системы противовоздушной обороны (ПВО). Об этом сообщил губернатор региона Василий Голубев. «Воздушная цель в результате уничтожена. Благодарю наших военных за хорошую работу», — написал Голубев, не раскрыв подробности. По его словам, средства ПВО сработали в 14:10.",1
zspecialnews,2023-10-21 05:39:01.000,"⚡️Бои под Белогоровкой (ЛНР). 

Сквозь минные поля мы попали на позиции ""БАРС-12"" на Лисичанском направлении, чтобы стать свидетелями миномётной атаки наших канониров на укреп ВСУ. Был поражён вражеский склад бк. 

Материал Известий.",2
zspecialnews,2023-10-21 11:07:52.000,"ВС РФ начали массово применять «Ланцеты» с новой системой наведения. 
Технология распознавания целей отрабатывалась и ранее: её испытывали в боевых условиях как на «маленьких» БПЛА «Ланцет-1», так и на «больших» дронах «Ланцет-3». Судя по всему, массовое применение беспилотников, способных приоритизировать цели, началось и «Ланцеты», как и было обещано разработчиками, уже действуют над полем боя в автоматическом режиме
Отметим, что в автоматическом режиме «Ланцеты» могут патрулировать в заданных операторами районах. При этом БПЛА можно задать тип целей, который они будут атаковать",2
zspecialnews,2023-10-21 16:57:01.000,"‼️🇷🇺Бои на Купянском фронте: «Тюльпан» расцвёл в окопах, уничтожив подразделение ВСУ
▪️Войска группировок «Запад» при поддержке авиации и артиллерии продолжают продавливать оборону врага на границе Харьковщины и ЛНР.
▪️На кадрах уничтожение группы пехоты ВСУ точным прилётом миномёта «Тюльпан».
▪️После удара немногие выжившие ВСУшники бросили убитых и раненых, сбежав с позиций.",2
rentv_news,2023-10-21 06:56:07.000,"Через КПП ""Рафах"" по указанию израильского руководства в Газу была пропущена гуманитарная помощь, но не топливо — представитель ЦАХАЛ Даниэль Хагари. Другие заявления:

🔸Любые гуманитарные грузы в сектор Газа будут допускаться только в южную часть анклава;

🔸До 700 тыс. жителей севера сектора Газа уже переместились в южную часть анклава;

🔸Более 550 ракет, запущенных радикалами из сектора Газа по Израилю, упали на территории палестинского анклава;

🔸307 израильских военнослужащих были убиты с начала нападения ХАМАС на Израиль 7 октября.

Подписаться на РЕН ТВ",2
yapnews,2023-10-21 06:01:01.000,"🔸Россияне станут жить дольше, но демографический кризис растянется на десятилетия

🔹Такой прогноз дал Росстат, рассчитав данные до 2050 года. Средняя продолжительность жизни вырастет до 80 лет. Женщины будут жить до 83, а мужчины — до 76. 

🔸Количественно женщины продолжат превалировать над мужским населением. Общая же численность населения снизится примерно на 4% до 138,77 миллионов человек с нынешних 146,45 миллионов. Рождаемость будет снижаться до 2027 года и начнет расти с 2028 года. Естественная убыль населения снизится в полтора раза.

@yapnews",2
zpnewsru,2023-10-21 09:00:20.000,"На Запорожском направлении отразили три атаки ВСУ
⁠
РИА Новости

МО РФ: НА ЗАПОРОЖСКОМ НАПРАВЛЕНИИ ОТРАЖЕНЫ 3 АТАКИ, УНИЧТОЖЕНЫ ДО 20 ВОЕННЫХ ВСУ, ПОРАЖЕНЫ ГАУБИЦА FH-70 ПРОИЗВОДСТВА БРИТАНИИ, М119 ПРОИЗВОДСТВА США ...

Подробнее>>>",2
ru2chnews,2023-10-21 02:07:16.000,"Ясно, рашистский, кацапский больше ничего не знаешь куйня свинявая, лишний раз доказывает, что хоть пыня и куесос, но свойну правильно, что начал (хоть и через жопу), даже потеря тех ""30"" (Из которых половина просто поцарапали, но раз ты говоришь, что потопили, пусть будет так) Вообще не как не сказывается на изменение ситуации на фронте, зато надо пукнуть, что ебать какая перемога повредить 10% флота противника натовскими пукалками за полтора года войны (я как помню украина 5-6 катеров только за последний месяц слила об ланцеты и авиацию) ))",2
newsvladivostok,2023-10-21 10:10:44.000,"Вот это больше всего мерзко. Эти ублюдки наблюдают за чудовищным горем других людей и улюлюкая типа болеют за наших. Это ЧТО? Это дебилизм и сволочизм. Или для них это как типа нереальное что то? Если это ИДЕЯ - так пиздуй воевать, защищай свои фашиZzкие взгляды. Но - НЕТ. Сидят пердят злобой и ненавистью исходят, но поросей своих деток (как оксанка) под мандой своей прячут и сами на фронт ни ногой",1
rt_ru_news,2023-10-22 11:21:47.000,"Российские военные уничтожили группу украинской пехоты ракетой ПТУР — видео

Минобороны РФ показало кадры уничтожения пехоты 80-й отдельной десантно-штурмовой бригады ВСУ в районе Клещеевки. Украинские боевики передвигались вдоль лесополосы, когда по ним пришёлся удар. Отработал по противнику расчёт противотанкового ракетного комплекса Южной группировки войск. 
Читать далее",2
forshmaknews,2023-10-22 17:24:26.000,"❗️ВС РФ используют новые неизвестные дроны для атаки по Киеву, — ВСУ

""Звук этого Дрона (на видео) не похож на ""мопед"". Местные говорят, что звучит он подобно газонокосилке"".

Последний удар по Киеву не смогли засечь радары ВСУ. Сирена сработала за несколько секунд до удара"", – заявил представитель ВСУ.

Таккк товарищи у кого газонокосилка пропала,  не ищите она улетела😁😁😁",2
vesti_top,2023-10-22 20:50:54.000,"Появились подробности попытки отравить российских летчиков при помощи торта
https://lenta.ru/news/2023/10/22/poyavilis-podrobnosti-popytki-otravit-rossiyskih-letchikov-pri-pomoschi-torta/

Появились подробности попытки отправить летчиков из Армавирского военного авиационного училища при помощи торта. Кондитерское изделие и ящик алкоголя были доставлены к ресторану, где летчики собирались отметить 20-летие выпуска, утром, когда никого из выпускников там еще не было.",2
abonnews,2023-10-22 15:11:25.000,"Наблюдая за комментариями на некоторых наших пабликах, задался вопросом: как так получается, что яро поддерживающие СВО люди, фанаты Пригожина и Уткина, ставящие Z на своих аватарках - почему они так возмущаются, когда выясняется, что очередной убийца или насильник получил помилование после участия в боевых действиях и вернулся домой героем? Почему для всех этих комментаторов не герой тот же Техов, по отзывам сослуживцев, честно искупивший свою вину? 
Как так-то?",1
rbc_news,2023-10-22 14:49:27.000,"Губернатор Севастополя Михаил Развожаев опроверг сообщения о взрыве в городе.

«Выкладывают видео о якобы «взрыве» чего-то в Севастополе. Это ложь. Никаких взрывов в городе не было», — написал он в своем телеграм-канале.

По словам Развожаева, сообщения о том, что в городе отработали средства ПВО, также не соответствуют действительности.

«Силы ПВО находились в боевой готовности, но до нас никаких воздушных целей сегодня не долетало. Это такой способ у вражеских каналов хайповать и держать аудиторию в напряжении», — заявил он.",1
zpnewsru,2023-10-22 14:56:23.000,"Владимир Рогов: 💥Удар нацистов по Севастополю

В городе объявлена воздушная тревога.

Движение автотранспорта по Крымскому мосту временно перекрыто.

Работает наше ПВО.

На дынный момент известно о  2-3 ракетах, сбитых над акваторией рядом с Севастополем.

По предварительным данным, всё, что летело, сбито новых пусков не зафиксировано.

Слава Богу и ПВО России!

Воздушная тревога в городе русских моряков отменена, движение автотранспорта по Крымскому мосту также возобновлено.

Владимир Рогов",1
prmira_news,2023-10-22 22:20:15.000,"По Красноярску все ещё может бегать медведь.

Напомним, ночью 22 октября медведь попал на камеры видеонаблюдения на Копылова, 21. Красноярцы писали, что видели его под Копыловским мостом и на дороге в Удачном. Это мог быть тот же медведь, которого 20 октября заметили на Бадалыке.

Сотрудники министерства экологии около 15:50 22 октября сообщили, что хищник ушел в лес и угрозы не представляет.

Медведя вновь заметили около 19:00 22 октября — он попал на камеры видеонаблюдения на Борисова в ЖК «Орбита». 

В МВД уточнили, что выехали на место, но хищника не нашли.

@prmira_news",1
rsppnews,2023-10-23 12:57:05.000,"Россия начнет поставки газа КНР по дальневосточному маршруту в 2027 году🇨🇳

РФ начнет поставки газа Китаю по дальневосточному маршруту не позднее 2027 года, заявил глава «Газпрома» Алексей Миллер.

«Мы подписали новое соглашение, которое вступило в силу, по строительству газопровода с Дальнего Востока. Это еще плюс 10 млрд куб. м газа к тем 38 млрд, которые у нас определены поставкой по «Силе Сибири». Крайний срок у нас 2027 год - начало поставок по дальневосточному маршруту», - сказал он в интервью для программы «Москва. Кремль. Путин» на телеканале «Россия-1»",1
news_forfree,2023-10-23 02:17:00.000,"Владимиру Соловьеву присвоено звание Героя ДНР. Об этом сообщил глава Республики Пушилин в своем тг-канале:

«Присвоил звание Героя Донецкой Народной Республики Владимиру Соловьеву.

Помимо информационного фронта, на котором Владимир Рудольфович активно поддерживает Донбасс долгие годы противостояния, он весь период СВО — часто на передовой. Мало осталось мест, где он не побывал — в самой гуще событий, причем то, что он делает, как помогает, во многом остается за кадром…»",1
dnrpravda_news,2023-10-23 08:45:30.000,"Украина пожаловалась на сокращение военной помощи от США

В октябре 2023-го она уменьшилась на 93,5% по сравнению с первой половиной года, а за последний месяц Киеву был направлен только один пакет с дотациями, пишут украинские СМИ. 

Эксперты из США считают, что снижение объемов военной поддержки ощутимо отразится на боеспособности ВСУ уже спустя месяц активных боевых действий.",2
vesti_top,2023-10-23 05:27:55.000,"ВС России оттеснили ВСУ в районе железнодорожной ветки под Артемовском
https://lenta.ru/news/2023/10/23/vs-rossii-ottesnili-vsu-v-rayone-zheleznodorozhnoy-vetki-pod-artemovskom/

Вооруженные силы (ВС) России оттеснили украинских военных в районе железнодорожной ветки у Клещеевки к югу от Артемовска. Об этом заявил советник главы Донецкой народной республики (ДНР) Ян Гагин. По его словам, этот участок фронта является ключевым на южном фланге Артемовска.",1
